Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A18009_001,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,PCT_SE_A09005_002,PCT_SE_A09005_009,PCT_SE_A09005_010,PCT_SE_A09005_003,PCT_SE_A09005_004,PCT_SE_A09005_005,PCT_SE_A09005_006,PCT_SE_A09005_007,PCT_SE_A09005_008
"06037101110","14000US06037101110","Census Tract 1011.10","Census Tract 1011.10, Los Angeles County, California","ca","140","00","ACSSF","0003870",,,,,"06","037",,,,"101110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1609,1927,1763,1588,175,46,0,0,0,20,98,91.49,82.41,9.08,2.39,0,0,0,1.04,5.09
"06037101122","14000US06037101122","Census Tract 1011.22","Census Tract 1011.22, Los Angeles County, California","ca","140","00","ACSSF","0003871",,,,,"06","037",,,,"101122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120,1907,1776,1645,131,7,0,0,11,40,73,93.13,86.26,6.87,0.37,0,0,0.58,2.1,3.83
"06037101210","14000US06037101210","Census Tract 1012.10","Census Tract 1012.10, Los Angeles County, California","ca","140","00","ACSSF","0003872",,,,,"06","037",,,,"101210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318,2770,2445,2235,210,95,0,0,91,33,106,88.27,80.69,7.58,3.43,0,0,3.29,1.19,3.83
"06037101220","14000US06037101220","Census Tract 1012.20","Census Tract 1012.20, Los Angeles County, California","ca","140","00","ACSSF","0003873",,,,,"06","037",,,,"101220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198,1513,1360,1235,125,55,0,0,0,23,75,89.89,81.63,8.26,3.64,0,0,0,1.52,4.96
"06037101300","14000US06037101300","Census Tract 1013","Census Tract 1013, Los Angeles County, California","ca","140","00","ACSSF","0003874",,,,,"06","037",,,,"101300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2435,2041,1765,1631,134,86,0,0,0,0,190,86.48,79.91,6.57,4.21,0,0,0,0,9.31
"06037101400","14000US06037101400","Census Tract 1014","Census Tract 1014, Los Angeles County, California","ca","140","00","ACSSF","0003875",,,,,"06","037",,,,"101400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151,1791,1596,1358,238,58,7,0,31,8,91,89.11,75.82,13.29,3.24,0.39,0,1.73,0.45,5.08
"06037102103","14000US06037102103","Census Tract 1021.03","Census Tract 1021.03, Los Angeles County, California","ca","140","00","ACSSF","0003876",,,,,"06","037",,,,"102103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111,801,710,639,71,0,0,0,0,18,73,88.64,79.78,8.86,0,0,0,0,2.25,9.11
"06037102104","14000US06037102104","Census Tract 1021.04","Census Tract 1021.04, Los Angeles County, California","ca","140","00","ACSSF","0003877",,,,,"06","037",,,,"102104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2063,1599,1273,1128,145,58,7,9,78,0,174,79.61,70.54,9.07,3.63,0.44,0.56,4.88,0,10.88
"06037102105","14000US06037102105","Census Tract 1021.05","Census Tract 1021.05, Los Angeles County, California","ca","140","00","ACSSF","0003878",,,,,"06","037",,,,"102105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455,1032,894,845,49,36,0,0,65,37,0,86.63,81.88,4.75,3.49,0,0,6.3,3.59,0
"06037102107","14000US06037102107","Census Tract 1021.07","Census Tract 1021.07, Los Angeles County, California","ca","140","00","ACSSF","0003879",,,,,"06","037",,,,"102107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125,2044,1963,1713,250,0,0,0,0,14,67,96.04,83.81,12.23,0,0,0,0,0.68,3.28
"06037103101","14000US06037103101","Census Tract 1031.01","Census Tract 1031.01, Los Angeles County, California","ca","140","00","ACSSF","0003880",,,,,"06","037",,,,"103101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,1201,1142,989,153,0,0,0,0,21,38,95.09,82.35,12.74,0,0,0,0,1.75,3.16
"06037103102","14000US06037103102","Census Tract 1031.02","Census Tract 1031.02, Los Angeles County, California","ca","140","00","ACSSF","0003881",,,,,"06","037",,,,"103102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583,2335,2214,1839,375,68,10,0,16,0,27,94.82,78.76,16.06,2.91,0.43,0,0.69,0,1.16
"06037103200","14000US06037103200","Census Tract 1032","Census Tract 1032, Los Angeles County, California","ca","140","00","ACSSF","0003882",,,,,"06","037",,,,"103200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141,2876,2634,2267,367,0,0,0,96,0,146,91.59,78.82,12.76,0,0,0,3.34,0,5.08
"06037103300","14000US06037103300","Census Tract 1033","Census Tract 1033, Los Angeles County, California","ca","140","00","ACSSF","0003883",,,,,"06","037",,,,"103300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2111,1720,1510,1256,254,37,0,0,0,0,173,87.79,73.02,14.77,2.15,0,0,0,0,10.06
"06037103400","14000US06037103400","Census Tract 1034","Census Tract 1034, Los Angeles County, California","ca","140","00","ACSSF","0003884",,,,,"06","037",,,,"103400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631,2946,2710,2447,263,54,0,0,0,0,182,91.99,83.06,8.93,1.83,0,0,0,0,6.18
"06037104103","14000US06037104103","Census Tract 1041.03","Census Tract 1041.03, Los Angeles County, California","ca","140","00","ACSSF","0003885",,,,,"06","037",,,,"104103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992,1731,1576,1298,278,37,0,0,8,11,99,91.05,74.99,16.06,2.14,0,0,0.46,0.64,5.72
"06037104105","14000US06037104105","Census Tract 1041.05","Census Tract 1041.05, Los Angeles County, California","ca","140","00","ACSSF","0003886",,,,,"06","037",,,,"104105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,2300,1810,1525,285,268,0,9,34,82,97,78.7,66.3,12.39,11.65,0,0.39,1.48,3.57,4.22
"06037104108","14000US06037104108","Census Tract 1041.08","Census Tract 1041.08, Los Angeles County, California","ca","140","00","ACSSF","0003887",,,,,"06","037",,,,"104108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331,2421,2170,1768,402,161,0,0,39,51,0,89.63,73.03,16.6,6.65,0,0,1.61,2.11,0
"06037104124","14000US06037104124","Census Tract 1041.24","Census Tract 1041.24, Los Angeles County, California","ca","140","00","ACSSF","0003888",,,,,"06","037",,,,"104124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363,1766,1481,1248,233,168,11,27,51,0,28,83.86,70.67,13.19,9.51,0.62,1.53,2.89,0,1.59
"06037104201","14000US06037104201","Census Tract 1042.01","Census Tract 1042.01, Los Angeles County, California","ca","140","00","ACSSF","0003889",,,,,"06","037",,,,"104201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625,1817,1573,1376,197,122,0,0,77,18,27,86.57,75.73,10.84,6.71,0,0,4.24,0.99,1.49
"06037104203","14000US06037104203","Census Tract 1042.03","Census Tract 1042.03, Los Angeles County, California","ca","140","00","ACSSF","0003890",,,,,"06","037",,,,"104203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439,2352,1999,1523,476,129,0,21,92,90,21,84.99,64.75,20.24,5.48,0,0.89,3.91,3.83,0.89
"06037104204","14000US06037104204","Census Tract 1042.04","Census Tract 1042.04, Los Angeles County, California","ca","140","00","ACSSF","0003891",,,,,"06","037",,,,"104204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320,1406,1226,1001,225,37,17,15,53,30,28,87.2,71.19,16,2.63,1.21,1.07,3.77,2.13,1.99
"06037104310","14000US06037104310","Census Tract 1043.10","Census Tract 1043.10, Los Angeles County, California","ca","140","00","ACSSF","0003892",,,,,"06","037",,,,"104310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290,2442,2170,1674,496,60,0,14,114,66,18,88.86,68.55,20.31,2.46,0,0.57,4.67,2.7,0.74
"06037104320","14000US06037104320","Census Tract 1043.20","Census Tract 1043.20, Los Angeles County, California","ca","140","00","ACSSF","0003893",,,,,"06","037",,,,"104320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096,2360,2065,1876,189,108,0,22,48,81,36,87.5,79.49,8.01,4.58,0,0.93,2.03,3.43,1.53
"06037104401","14000US06037104401","Census Tract 1044.01","Census Tract 1044.01, Los Angeles County, California","ca","140","00","ACSSF","0003894",,,,,"06","037",,,,"104401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1517,1266,1151,115,101,0,17,5,111,17,83.45,75.87,7.58,6.66,0,1.12,0.33,7.32,1.12
"06037104403","14000US06037104403","Census Tract 1044.03","Census Tract 1044.03, Los Angeles County, California","ca","140","00","ACSSF","0003895",,,,,"06","037",,,,"104403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549,1433,1187,1008,179,63,0,0,0,121,62,82.83,70.34,12.49,4.4,0,0,0,8.44,4.33
"06037104404","14000US06037104404","Census Tract 1044.04","Census Tract 1044.04, Los Angeles County, California","ca","140","00","ACSSF","0003896",,,,,"06","037",,,,"104404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399,1253,1102,948,154,60,0,0,27,34,30,87.95,75.66,12.29,4.79,0,0,2.15,2.71,2.39
"06037104500","14000US06037104500","Census Tract 1045","Census Tract 1045, Los Angeles County, California","ca","140","00","ACSSF","0003897",,,,,"06","037",,,,"104500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1447,1460,1323,1182,141,53,0,0,20,33,31,90.62,80.96,9.66,3.63,0,0,1.37,2.26,2.12
"06037104610","14000US06037104610","Census Tract 1046.10","Census Tract 1046.10, Los Angeles County, California","ca","140","00","ACSSF","0003898",,,,,"06","037",,,,"104610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416,1558,1293,1018,275,137,0,0,54,53,21,82.99,65.34,17.65,8.79,0,0,3.47,3.4,1.35
"06037104620","14000US06037104620","Census Tract 1046.20","Census Tract 1046.20, Los Angeles County, California","ca","140","00","ACSSF","0003899",,,,,"06","037",,,,"104620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658,1673,1414,1180,234,98,0,14,40,100,7,84.52,70.53,13.99,5.86,0,0.84,2.39,5.98,0.42
"06037104701","14000US06037104701","Census Tract 1047.01","Census Tract 1047.01, Los Angeles County, California","ca","140","00","ACSSF","0003900",,,,,"06","037",,,,"104701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099,1528,1191,927,264,126,0,0,55,117,39,77.95,60.67,17.28,8.25,0,0,3.6,7.66,2.55
"06037104703","14000US06037104703","Census Tract 1047.03","Census Tract 1047.03, Los Angeles County, California","ca","140","00","ACSSF","0003901",,,,,"06","037",,,,"104703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329,937,794,602,192,6,0,18,10,101,8,84.74,64.25,20.49,0.64,0,1.92,1.07,10.78,0.85
"06037104704","14000US06037104704","Census Tract 1047.04","Census Tract 1047.04, Los Angeles County, California","ca","140","00","ACSSF","0003902",,,,,"06","037",,,,"104704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395,1709,1533,1435,98,16,29,15,45,56,15,89.7,83.97,5.73,0.94,1.7,0.88,2.63,3.28,0.88
"06037104810","14000US06037104810","Census Tract 1048.10","Census Tract 1048.10, Los Angeles County, California","ca","140","00","ACSSF","0003903",,,,,"06","037",,,,"104810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,2797,2489,2169,320,156,0,0,49,0,103,88.99,77.55,11.44,5.58,0,0,1.75,0,3.68
"06037104821","14000US06037104821","Census Tract 1048.21","Census Tract 1048.21, Los Angeles County, California","ca","140","00","ACSSF","0003904",,,,,"06","037",,,,"104821",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438,1617,1406,1189,217,133,10,0,15,23,30,86.95,73.53,13.42,8.23,0.62,0,0.93,1.42,1.86
"06037104822","14000US06037104822","Census Tract 1048.22","Census Tract 1048.22, Los Angeles County, California","ca","140","00","ACSSF","0003905",,,,,"06","037",,,,"104822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557,1239,1045,877,168,70,0,0,68,45,11,84.34,70.78,13.56,5.65,0,0,5.49,3.63,0.89
"06037106010","14000US06037106010","Census Tract 1060.10","Census Tract 1060.10, Los Angeles County, California","ca","140","00","ACSSF","0003906",,,,,"06","037",,,,"106010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028,1443,1283,1008,275,16,17,0,7,12,108,88.91,69.85,19.06,1.11,1.18,0,0.49,0.83,7.48
"06037106020","14000US06037106020","Census Tract 1060.20","Census Tract 1060.20, Los Angeles County, California","ca","140","00","ACSSF","0003907",,,,,"06","037",,,,"106020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913,2815,2587,2289,298,145,0,0,21,0,62,91.9,81.31,10.59,5.15,0,0,0.75,0,2.2
"06037106111","14000US06037106111","Census Tract 1061.11","Census Tract 1061.11, Los Angeles County, California","ca","140","00","ACSSF","0003908",,,,,"06","037",,,,"106111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2528,2341,2166,1928,238,58,0,0,0,0,117,92.52,82.36,10.17,2.48,0,0,0,0,5
"06037106112","14000US06037106112","Census Tract 1061.12","Census Tract 1061.12, Los Angeles County, California","ca","140","00","ACSSF","0003909",,,,,"06","037",,,,"106112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885,2735,2573,2285,288,81,0,0,0,18,63,94.08,83.55,10.53,2.96,0,0,0,0.66,2.3
"06037106113","14000US06037106113","Census Tract 1061.13","Census Tract 1061.13, Los Angeles County, California","ca","140","00","ACSSF","0003910",,,,,"06","037",,,,"106113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787,1763,1567,1358,209,35,0,0,31,51,79,88.88,77.03,11.85,1.99,0,0,1.76,2.89,4.48
"06037106114","14000US06037106114","Census Tract 1061.14","Census Tract 1061.14, Los Angeles County, California","ca","140","00","ACSSF","0003911",,,,,"06","037",,,,"106114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355,2542,2384,1913,471,31,16,0,29,19,63,93.78,75.26,18.53,1.22,0.63,0,1.14,0.75,2.48
"06037106403","14000US06037106403","Census Tract 1064.03","Census Tract 1064.03, Los Angeles County, California","ca","140","00","ACSSF","0003912",,,,,"06","037",,,,"106403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2038,1566,1474,1278,196,7,0,0,17,0,68,94.13,81.61,12.52,0.45,0,0,1.09,0,4.34
"06037106405","14000US06037106405","Census Tract 1064.05","Census Tract 1064.05, Los Angeles County, California","ca","140","00","ACSSF","0003913",,,,,"06","037",,,,"106405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316,1801,1633,1400,233,54,0,0,15,21,78,90.67,77.73,12.94,3,0,0,0.83,1.17,4.33
"06037106406","14000US06037106406","Census Tract 1064.06","Census Tract 1064.06, Los Angeles County, California","ca","140","00","ACSSF","0003914",,,,,"06","037",,,,"106406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718,2605,2378,1841,537,103,61,0,0,13,50,91.29,70.67,20.61,3.95,2.34,0,0,0.5,1.92
"06037106407","14000US06037106407","Census Tract 1064.07","Census Tract 1064.07, Los Angeles County, California","ca","140","00","ACSSF","0003915",,,,,"06","037",,,,"106407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548,1210,957,837,120,173,0,0,32,5,43,79.09,69.17,9.92,14.3,0,0,2.64,0.41,3.55
"06037106408","14000US06037106408","Census Tract 1064.08","Census Tract 1064.08, Los Angeles County, California","ca","140","00","ACSSF","0003916",,,,,"06","037",,,,"106408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424,1669,1558,1258,300,54,0,0,24,0,33,93.35,75.37,17.97,3.24,0,0,1.44,0,1.98
"06037106510","14000US06037106510","Census Tract 1065.10","Census Tract 1065.10, Los Angeles County, California","ca","140","00","ACSSF","0003917",,,,,"06","037",,,,"106510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740,2545,2329,1986,343,149,9,9,8,0,41,91.51,78.04,13.48,5.85,0.35,0.35,0.31,0,1.61
"06037106520","14000US06037106520","Census Tract 1065.20","Census Tract 1065.20, Los Angeles County, California","ca","140","00","ACSSF","0003918",,,,,"06","037",,,,"106520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774,2712,2526,2037,489,66,11,0,0,26,83,93.14,75.11,18.03,2.43,0.41,0,0,0.96,3.06
"06037106603","14000US06037106603","Census Tract 1066.03","Census Tract 1066.03, Los Angeles County, California","ca","140","00","ACSSF","0003919",,,,,"06","037",,,,"106603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3375,1556,1381,1244,137,26,0,0,0,26,123,88.75,79.95,8.8,1.67,0,0,0,1.67,7.9
"06037106604","14000US06037106604","Census Tract 1066.04","Census Tract 1066.04, Los Angeles County, California","ca","140","00","ACSSF","0003920",,,,,"06","037",,,,"106604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345,2103,1893,1516,377,138,13,9,5,0,45,90.01,72.09,17.93,6.56,0.62,0.43,0.24,0,2.14
"06037106641","14000US06037106641","Census Tract 1066.41","Census Tract 1066.41, Los Angeles County, California","ca","140","00","ACSSF","0003921",,,,,"06","037",,,,"106641",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3047,1124,898,797,101,39,0,6,0,0,181,79.89,70.91,8.99,3.47,0,0.53,0,0,16.1
"06037106642","14000US06037106642","Census Tract 1066.42","Census Tract 1066.42, Los Angeles County, California","ca","140","00","ACSSF","0003922",,,,,"06","037",,,,"106642",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3501,1374,1218,1191,27,15,0,0,22,0,119,88.65,86.68,1.97,1.09,0,0,1.6,0,8.66
"06037106643","14000US06037106643","Census Tract 1066.43","Census Tract 1066.43, Los Angeles County, California","ca","140","00","ACSSF","0003923",,,,,"06","037",,,,"106643",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2283,2290,2075,1826,249,14,6,0,1,10,184,90.61,79.74,10.87,0.61,0.26,0,0.04,0.44,8.03
"06037106645","14000US06037106645","Census Tract 1066.45","Census Tract 1066.45, Los Angeles County, California","ca","140","00","ACSSF","0003924",,,,,"06","037",,,,"106645",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2957,1554,1342,1202,140,6,0,0,0,0,206,86.36,77.35,9.01,0.39,0,0,0,0,13.26
"06037106646","14000US06037106646","Census Tract 1066.46","Census Tract 1066.46, Los Angeles County, California","ca","140","00","ACSSF","0003925",,,,,"06","037",,,,"106646",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,1595,1466,1344,122,51,7,0,6,19,46,91.91,84.26,7.65,3.2,0.44,0,0.38,1.19,2.88
"06037106648","14000US06037106648","Census Tract 1066.48","Census Tract 1066.48, Los Angeles County, California","ca","140","00","ACSSF","0003926",,,,,"06","037",,,,"106648",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161,1976,1825,1506,319,133,0,0,7,6,5,92.36,76.21,16.14,6.73,0,0,0.35,0.3,0.25
"06037106649","14000US06037106649","Census Tract 1066.49","Census Tract 1066.49, Los Angeles County, California","ca","140","00","ACSSF","0003927",,,,,"06","037",,,,"106649",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554,1255,1154,939,215,66,5,13,9,0,8,91.95,74.82,17.13,5.26,0.4,1.04,0.72,0,0.64
"06037107010","14000US06037107010","Census Tract 1070.10","Census Tract 1070.10, Los Angeles County, California","ca","140","00","ACSSF","0003928",,,,,"06","037",,,,"107010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717,1420,1322,1151,171,45,0,0,0,17,36,93.1,81.06,12.04,3.17,0,0,0,1.2,2.54
"06037107020","14000US06037107020","Census Tract 1070.20","Census Tract 1070.20, Los Angeles County, California","ca","140","00","ACSSF","0003929",,,,,"06","037",,,,"107020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784,2535,2374,1929,445,71,0,22,9,15,44,93.65,76.09,17.55,2.8,0,0.87,0.36,0.59,1.74
"06037108101","14000US06037108101","Census Tract 1081.01","Census Tract 1081.01, Los Angeles County, California","ca","140","00","ACSSF","0003930",,,,,"06","037",,,,"108101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3354,1225,1136,1007,129,0,0,0,5,23,61,92.73,82.2,10.53,0,0,0,0.41,1.88,4.98
"06037108102","14000US06037108102","Census Tract 1081.02","Census Tract 1081.02, Los Angeles County, California","ca","140","00","ACSSF","0003931",,,,,"06","037",,,,"108102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2534,1613,1443,1310,133,11,0,10,0,39,110,89.46,81.22,8.25,0.68,0,0.62,0,2.42,6.82
"06037108103","14000US06037108103","Census Tract 1081.03","Census Tract 1081.03, Los Angeles County, California","ca","140","00","ACSSF","0003932",,,,,"06","037",,,,"108103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2941,1615,1426,1322,104,22,0,0,0,48,119,88.3,81.86,6.44,1.36,0,0,0,2.97,7.37
"06037108104","14000US06037108104","Census Tract 1081.04","Census Tract 1081.04, Los Angeles County, California","ca","140","00","ACSSF","0003933",,,,,"06","037",,,,"108104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3290,832,801,735,66,4,0,0,0,6,21,96.27,88.34,7.93,0.48,0,0,0,0.72,2.52
"06037108201","14000US06037108201","Census Tract 1082.01","Census Tract 1082.01, Los Angeles County, California","ca","140","00","ACSSF","0003934",,,,,"06","037",,,,"108201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3198,2639,2458,2168,290,32,0,0,24,0,125,93.14,82.15,10.99,1.21,0,0,0.91,0,4.74
"06037108202","14000US06037108202","Census Tract 1082.02","Census Tract 1082.02, Los Angeles County, California","ca","140","00","ACSSF","0003935",,,,,"06","037",,,,"108202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935,3564,3427,2947,480,0,0,0,0,15,122,96.16,82.69,13.47,0,0,0,0,0.42,3.42
"06037109100","14000US06037109100","Census Tract 1091","Census Tract 1091, Los Angeles County, California","ca","140","00","ACSSF","0003936",,,,,"06","037",,,,"109100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223,1075,983,792,191,7,0,18,56,0,11,91.44,73.67,17.77,0.65,0,1.67,5.21,0,1.02
"06037109200","14000US06037109200","Census Tract 1092","Census Tract 1092, Los Angeles County, California","ca","140","00","ACSSF","0003937",,,,,"06","037",,,,"109200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2196,1628,1584,1386,198,0,0,0,0,0,44,97.3,85.14,12.16,0,0,0,0,0,2.7
"06037109300","14000US06037109300","Census Tract 1093","Census Tract 1093, Los Angeles County, California","ca","140","00","ACSSF","0003938",,,,,"06","037",,,,"109300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2688,1662,1469,1215,254,63,0,0,26,13,91,88.39,73.1,15.28,3.79,0,0,1.56,0.78,5.48
"06037109400","14000US06037109400","Census Tract 1094","Census Tract 1094, Los Angeles County, California","ca","140","00","ACSSF","0003939",,,,,"06","037",,,,"109400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845,1924,1639,1504,135,181,14,0,6,7,77,85.19,78.17,7.02,9.41,0.73,0,0.31,0.36,4
"06037109500","14000US06037109500","Census Tract 1095","Census Tract 1095, Los Angeles County, California","ca","140","00","ACSSF","0003940",,,,,"06","037",,,,"109500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490,1676,1526,1299,227,64,0,0,57,0,29,91.05,77.51,13.54,3.82,0,0,3.4,0,1.73
"06037109601","14000US06037109601","Census Tract 1096.01","Census Tract 1096.01, Los Angeles County, California","ca","140","00","ACSSF","0003941",,,,,"06","037",,,,"109601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2746,2198,2055,1800,255,48,16,0,64,0,15,93.49,81.89,11.6,2.18,0.73,0,2.91,0,0.68
"06037109603","14000US06037109603","Census Tract 1096.03","Census Tract 1096.03, Los Angeles County, California","ca","140","00","ACSSF","0003942",,,,,"06","037",,,,"109603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1417,1981,1791,1604,187,85,0,0,20,0,85,90.41,80.97,9.44,4.29,0,0,1.01,0,4.29
"06037109604","14000US06037109604","Census Tract 1096.04","Census Tract 1096.04, Los Angeles County, California","ca","140","00","ACSSF","0003943",,,,,"06","037",,,,"109604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216,1681,1491,1354,137,39,0,5,66,0,80,88.7,80.55,8.15,2.32,0,0.3,3.93,0,4.76
"06037109700","14000US06037109700","Census Tract 1097","Census Tract 1097, Los Angeles County, California","ca","140","00","ACSSF","0003944",,,,,"06","037",,,,"109700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2306,2269,2118,1961,157,27,0,0,35,0,89,93.35,86.43,6.92,1.19,0,0,1.54,0,3.92
"06037109800","14000US06037109800","Census Tract 1098","Census Tract 1098, Los Angeles County, California","ca","140","00","ACSSF","0003945",,,,,"06","037",,,,"109800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928,2771,2511,2351,160,156,0,12,20,0,72,90.62,84.84,5.77,5.63,0,0.43,0.72,0,2.6
"06037111100","14000US06037111100","Census Tract 1111","Census Tract 1111, Los Angeles County, California","ca","140","00","ACSSF","0003946",,,,,"06","037",,,,"111100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915,1550,1391,1205,186,30,5,0,34,43,47,89.74,77.74,12,1.94,0.32,0,2.19,2.77,3.03
